Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub Category,Product_Name,Unit_Price,Quantity,Discount Percentage,Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer Rating,Returned
ORD101717,07-Dec-24,17-Dec-24,C1019,Customer 20,Returning,36-45,Female,Bhopal,Madhya Pradesh,West,Executive 13,P1096,Fashion,Shoes,Shoes Model 8,45979,4,10,165524.4,122976,"$42,548.4",Cash,5,3,Yes
ORD101797,30-Oct-24,08-Nov-24,C1029,Customer 30,New,18-25,Male,Kolkata,West Bengal,East,Executive 9,P1091,Fashion,Shoes,Shoes Model 3,25641,5,25,96153.75,91437.16,"$4,716.59",Credit Card,8,3,No
ORD102048,09-May-25,19-May-25,C1030,Customer 31,New,18-25,Female,Mysuru,Karnataka,South,Executive 11,P1094,Fashion,Shoes,Shoes Model 6,39411,5,40,118233,172316.22,"($54,083.22)",Net Banking,8,3,Yes
ORD102332,18-Dec-24,25-Dec-24,C1012,Customer 13,New,26-35,Male,Jaipur,Rajasthan,North,Executive 20,P1093,Fashion,Shoes,Shoes Model 5,9170,5,25,34387.5,32252.34,"$2,135.16",Cash,2,3,No
ORD102516,09-Nov-25,15-Nov-25,C1036,Customer 37,New,36-45,Male,Nagpur,Maharashtra,West,Executive 12,P1092,Fashion,Shoes,Shoes Model 4,45260,9,35,264771,294289.56,"($29,518.56)",Credit Card,7,3,Yes
ORD102910,27-Apr-24,01-May-24,C1028,Customer 29,Returning,18-25,Male,Ranchi,Jharkhand,East,Executive 14,P1092,Fashion,Shoes,Shoes Model 4,42362,7,25,222400.5,172398.25,"$50,002.25",Credit Card,11,3,No
ORD103014,02-Jul-25,08-Jul-25,C1039,Customer 40,New,46-60,Female,Bhubaneswar,Odisha,East,Executive 17,P1093,Fashion,Shoes,Shoes Model 5,33642,7,50,117747,133434.05,"($15,687.05)",Cash,12,3,Yes
ORD103105,22-Mar-24,24-Mar-24,C1049,Customer 50,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 5,P1093,Fashion,Shoes,Shoes Model 5,7444,10,30,52108,45838.74,"$6,269.26",Credit Card,10,3,No
ORD103140,29-Dec-25,01-Jan-26,C1027,Customer 28,New,18-25,Female,Panaji,Goa,West,Executive 12,P1089,Fashion,Shoes,Shoes Model 1,48285,4,10,173826,130074.23,"$43,751.77",Cash,8,3,Yes
ORD103219,16-Jan-24,26-Jan-24,C1000,Customer 1,Returning,18-25,Female,Guwahati,Assam,East,Executive 10,P1089,Fashion,Shoes,Shoes Model 1,6762,5,50,16905,22358.38,"($5,453.38)",Cash,10,3,No
ORD103453,06-Jul-24,08-Jul-24,C1004,Customer 5,Returning,36-45,Female,Hyderabad,Telangana,South,Executive 12,P1096,Fashion,Shoes,Shoes Model 8,21089,4,10,75920.4,46005.35,"$29,915.05",Cash,6,3,Yes
ORD103520,19-Jun-24,27-Jun-24,C1045,Customer 46,Returning,36-45,Male,Coimbatore,Tamil Nadu,South,Executive 14,P1094,Fashion,Shoes,Shoes Model 6,9952,8,35,51750.4,41644.74,"$10,105.66",UPI,11,3,No
ORD103558,04-Nov-24,09-Nov-24,C1023,Customer 24,New,18-25,Male,Jaipur,Rajasthan,North,Executive 5,P1092,Fashion,Shoes,Shoes Model 4,19256,8,0,154048,143500.68,"$10,547.32",Net Banking,4,3,Yes
ORD103720,30-Jan-25,31-Jan-25,C1031,Customer 32,New,36-45,Male,Mumbai,Maharashtra,West,Executive 13,P1089,Fashion,Shoes,Shoes Model 1,10969,9,25,74040.75,89550.07,"($15,509.32)",UPI,1,3,No
ORD103752,01-Oct-24,05-Oct-24,C1008,Customer 9,New,26-35,Female,Bhubaneswar,Odisha,East,Executive 12,P1092,Fashion,Shoes,Shoes Model 4,8180,7,50,28630,41417.68,"($12,787.68)",Credit Card,11,3,No
ORD103923,04-Sep-25,05-Sep-25,C1040,Customer 41,New,46-60,Male,Bengaluru,Karnataka,South,Executive 14,P1091,Fashion,Shoes,Shoes Model 3,40458,1,35,26297.7,28756.65,"($2,458.95)",Net Banking,8,3,Yes
ORD103944,30-Sep-24,10-Oct-24,C1007,Customer 8,New,18-25,Female,Ahmedabad,Gujarat,West,Executive 17,P1095,Fashion,Shoes,Shoes Model 7,20924,8,0,167392,104742.22,"$62,649.78",Credit Card,7,3,Yes
ORD103987,24-Jul-24,30-Jul-24,C1025,Customer 26,New,18-25,Male,Indore,Madhya Pradesh,West,Executive 8,P1095,Fashion,Shoes,Shoes Model 7,29383,2,10,52889.4,29821.56,"$23,067.84",Cash,8,3,Yes
ORD104033,29-Aug-24,03-Sep-24,C1047,Customer 48,New,26-35,Female,Nagpur,Maharashtra,West,Executive 19,P1091,Fashion,Shoes,Shoes Model 3,15571,9,50,70069.5,99845.54,"($29,776.04)",Net Banking,11,3,Yes
ORD104138,31-Oct-25,10-Nov-25,C1044,Customer 45,New,46-60,Male,Ranchi,Jharkhand,East,Executive 5,P1089,Fashion,Shoes,Shoes Model 1,28912,1,30,20238.4,14854.76,"$5,383.64",Credit Card,3,3,No
ORD104225,09-Mar-25,18-Mar-25,C1046,Customer 47,Returning,18-25,Male,Guwahati,Assam,East,Executive 3,P1095,Fashion,Shoes,Shoes Model 7,45585,2,40,54702,80926.75,"($26,224.75)",Net Banking,5,3,Yes
ORD104262,06-Sep-24,13-Sep-24,C1028,Customer 29,Returning,18-25,Female,Kolkata,West Bengal,East,Executive 5,P1091,Fashion,Shoes,Shoes Model 3,45531,2,35,59190.3,47990.05,"$11,200.25",Credit Card,12,3,Yes
ORD104310,29-Nov-24,07-Dec-24,C1022,Customer 23,Returning,26-35,Male,Ludhiana,Punjab,North,Executive 14,P1089,Fashion,Shoes,Shoes Model 1,45628,5,5,216733,133456.29,"$83,276.71",UPI,8,3,No
ORD104652,16-Oct-24,24-Oct-24,C1020,Customer 21,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 8,P1092,Fashion,Shoes,Shoes Model 4,22329,4,5,84850.2,81862.53,"$2,987.67",Cash,5,3,No
ORD104712,11-Jan-25,16-Jan-25,C1016,Customer 17,Returning,18-25,Female,Kochi,Kerala,South,Executive 10,P1093,Fashion,Shoes,Shoes Model 5,12588,9,40,67975.2,100595.04,"($32,619.84)",Credit Card,4,3,Yes
ORD104730,25-Aug-24,30-Aug-24,C1008,Customer 9,Returning,36-45,Male,Kochi,Kerala,South,Executive 18,P1094,Fashion,Shoes,Shoes Model 6,48728,2,5,92583.2,64531.69,"$28,051.51",Cash,8,3,Yes
ORD104856,28-Jun-25,03-Jul-25,C1049,Customer 50,New,46-60,Male,Hyderabad,Telangana,South,Executive 7,P1090,Fashion,Shoes,Shoes Model 2,36885,6,40,132786,176088.01,"($43,302.01)",Cash,4,3,Yes
ORD104981,04-Aug-25,13-Aug-25,C1040,Customer 41,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 16,P1092,Fashion,Shoes,Shoes Model 4,35933,6,50,107799,156970.77,"($49,171.77)",Credit Card,5,3,Yes
ORD105257,08-Apr-25,16-Apr-25,C1032,Customer 33,New,46-60,Male,New Delhi,Delhi,North,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,31332,2,5,59530.8,39671.65,"$19,859.15",Net Banking,4,3,No
ORD105408,23-Sep-24,28-Sep-24,C1037,Customer 38,Returning,46-60,Female,Hyderabad,Telangana,South,Executive 17,P1092,Fashion,Shoes,Shoes Model 4,27024,6,25,121608,141120.37,"($19,512.37)",UPI,6,3,No
ORD105706,16-Oct-25,22-Oct-25,C1018,Customer 19,New,26-35,Male,Kolkata,West Bengal,East,Executive 3,P1092,Fashion,Shoes,Shoes Model 4,15957,6,35,62232.3,73528.11,"($11,295.81)",Credit Card,10,3,No
ORD105730,19-Oct-24,26-Oct-24,C1037,Customer 38,Returning,18-25,Female,Coimbatore,Tamil Nadu,South,Executive 3,P1096,Fashion,Shoes,Shoes Model 8,49652,9,0,446868,388891.79,"$57,976.21",Cash,7,3,No
ORD105781,16-Jul-25,22-Jul-25,C1028,Customer 29,Returning,46-60,Female,Jaipur,Rajasthan,North,Executive 2,P1091,Fashion,Shoes,Shoes Model 3,34934,3,50,52401,95842.49,"($43,441.49)",Net Banking,1,3,No
ORD106019,18-Nov-24,20-Nov-24,C1002,Customer 3,Returning,26-35,Male,Coimbatore,Tamil Nadu,South,Executive 10,P1090,Fashion,Shoes,Shoes Model 2,20050,7,50,70175,95481.42,"($25,306.42)",Credit Card,7,3,No
ORD106115,01-Feb-24,03-Feb-24,C1002,Customer 3,Returning,36-45,Female,Nagpur,Maharashtra,West,Executive 18,P1091,Fashion,Shoes,Shoes Model 3,17071,10,50,85355,92186.09,"($6,831.09)",Net Banking,10,3,No
ORD106323,20-Jul-25,30-Jul-25,C1016,Customer 17,Returning,26-35,Male,Ranchi,Jharkhand,East,Executive 8,P1094,Fashion,Shoes,Shoes Model 6,29385,9,40,158679,163443.49,"($4,764.49)",UPI,6,3,Yes
ORD106324,03-Jan-25,13-Jan-25,C1031,Customer 32,New,36-45,Female,Chennai,Tamil Nadu,South,Executive 10,P1090,Fashion,Shoes,Shoes Model 2,15048,1,20,12038.4,12396.07,($357.67),Credit Card,4,3,No
ORD106331,29-Nov-25,05-Dec-25,C1011,Customer 12,New,36-45,Female,Gurugram,Haryana,North,Executive 20,P1094,Fashion,Shoes,Shoes Model 6,11410,4,0,45640,37015.23,"$8,624.77",Credit Card,1,3,Yes
ORD106366,13-Sep-24,18-Sep-24,C1007,Customer 8,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 13,P1093,Fashion,Shoes,Shoes Model 5,18917,10,25,141877.5,179708.84,"($37,831.34)",Credit Card,8,3,No
ORD106482,24-May-25,31-May-25,C1020,Customer 21,New,46-60,Female,Panaji,Goa,West,Executive 9,P1089,Fashion,Shoes,Shoes Model 1,41319,5,40,123957,177489.57,"($53,532.57)",Credit Card,12,3,Yes
ORD106657,02-Sep-25,04-Sep-25,C1020,Customer 21,Returning,46-60,Male,Jaipur,Rajasthan,North,Executive 10,P1090,Fashion,Shoes,Shoes Model 2,32216,1,25,24162,20644.36,"$3,517.64",Credit Card,12,3,Yes
ORD106698,21-Mar-25,29-Mar-25,C1007,Customer 8,New,26-35,Male,Panaji,Goa,West,Executive 4,P1093,Fashion,Shoes,Shoes Model 5,31349,2,40,37618.8,53893.53,"($16,274.73)",Cash,3,3,Yes
ORD106794,12-Jan-25,21-Jan-25,C1006,Customer 7,Returning,18-25,Male,Pune,Maharashtra,West,Executive 14,P1093,Fashion,Shoes,Shoes Model 5,36650,5,5,174087.5,152687.37,"$21,400.13",UPI,8,3,Yes
ORD106896,29-Mar-25,02-Apr-25,C1007,Customer 8,New,18-25,Female,Ludhiana,Punjab,North,Executive 5,P1096,Fashion,Shoes,Shoes Model 8,17524,9,10,141944.4,135039.57,"$6,904.83",Net Banking,11,3,No
ORD106919,17-Aug-25,24-Aug-25,C1043,Customer 44,Returning,18-25,Male,Jaipur,Rajasthan,North,Executive 1,P1091,Fashion,Shoes,Shoes Model 3,14164,1,30,9914.8,12880.32,"($2,965.52)",UPI,9,3,No
ORD106948,15-Nov-25,21-Nov-25,C1036,Customer 37,New,36-45,Female,Lucknow,Uttar Pradesh,North,Executive 15,P1089,Fashion,Shoes,Shoes Model 1,1634,5,30,5719,5433.52,$285.48,Cash,8,3,Yes
ORD107247,01-Mar-24,05-Mar-24,C1011,Customer 12,New,36-45,Male,Jaipur,Rajasthan,North,Executive 12,P1093,Fashion,Shoes,Shoes Model 5,43988,2,50,43988,61708.43,"($17,720.43)",Net Banking,4,3,Yes
ORD107262,15-Apr-25,22-Apr-25,C1019,Customer 20,New,18-25,Female,Guwahati,Assam,East,Executive 9,P1089,Fashion,Shoes,Shoes Model 1,37008,3,15,94370.4,89651.57,"$4,718.83",Credit Card,7,3,Yes
ORD107343,26-Dec-24,02-Jan-25,C1032,Customer 33,Returning,26-35,Female,Hyderabad,Telangana,South,Executive 11,P1090,Fashion,Shoes,Shoes Model 2,23832,6,25,107244,87466.68,"$19,777.32",Cash,6,3,No
ORD107507,19-Aug-25,27-Aug-25,C1040,Customer 41,Returning,18-25,Male,Hyderabad,Telangana,South,Executive 1,P1095,Fashion,Shoes,Shoes Model 7,34692,4,10,124891.2,76751.76,"$48,139.44",Credit Card,9,3,No
ORD107533,07-Mar-24,12-Mar-24,C1014,Customer 15,Returning,26-35,Male,Guwahati,Assam,East,Executive 18,P1090,Fashion,Shoes,Shoes Model 2,12700,4,15,43180,31561.51,"$11,618.49",Net Banking,1,3,Yes
ORD107546,25-Dec-25,03-Jan-26,C1040,Customer 41,New,18-25,Female,Bhubaneswar,Odisha,East,Executive 11,P1095,Fashion,Shoes,Shoes Model 7,22369,9,50,100660.5,124196.62,"($23,536.12)",Net Banking,8,3,Yes
ORD107623,20-Dec-25,22-Dec-25,C1036,Customer 37,New,36-45,Female,New Delhi,Delhi,North,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,25749,8,35,133894.8,150964.12,"($17,069.32)",Cash,8,3,No
ORD107850,08-Jul-24,16-Jul-24,C1043,Customer 44,Returning,26-35,Male,Gurugram,Haryana,North,Executive 18,P1096,Fashion,Shoes,Shoes Model 8,47110,10,15,400435,394035.27,"$6,399.73",Net Banking,4,3,No
ORD108044,01-Jul-24,11-Jul-24,C1025,Customer 26,New,36-45,Male,Hyderabad,Telangana,South,Executive 14,P1094,Fashion,Shoes,Shoes Model 6,18129,10,0,181290,154792.26,"$26,497.74",Cash,5,3,Yes
ORD108332,30-Aug-24,08-Sep-24,C1048,Customer 49,Returning,46-60,Female,Patna,Bihar,East,Executive 14,P1093,Fashion,Shoes,Shoes Model 5,15283,9,0,137547,100127.15,"$37,419.85",UPI,12,3,Yes
ORD108420,31-Jul-25,04-Aug-25,C1035,Customer 36,Returning,46-60,Female,Gurugram,Haryana,North,Executive 20,P1089,Fashion,Shoes,Shoes Model 1,26652,8,15,181233.6,149439.34,"$31,794.26",Net Banking,11,3,Yes
ORD108588,23-Feb-25,04-Mar-25,C1015,Customer 16,Returning,36-45,Female,Visakhapatnam,Andhra Pradesh,South,Executive 16,P1090,Fashion,Shoes,Shoes Model 2,20713,4,20,66281.6,46214.03,"$20,067.57",Credit Card,3,3,Yes
ORD108667,23-Jul-25,28-Jul-25,C1024,Customer 25,New,36-45,Male,Visakhapatnam,Andhra Pradesh,South,Executive 20,P1094,Fashion,Shoes,Shoes Model 6,26468,8,25,158808,195046.59,"($36,238.59)",Credit Card,11,3,Yes
ORD108804,30-Jul-24,03-Aug-24,C1001,Customer 2,New,46-60,Male,Kochi,Kerala,South,Executive 1,P1090,Fashion,Shoes,Shoes Model 2,4021,6,20,19300.8,17910.77,"$1,390.03",UPI,6,3,Yes
ORD108828,23-Jun-25,03-Jul-25,C1041,Customer 42,Returning,18-25,Male,Panaji,Goa,West,Executive 11,P1094,Fashion,Shoes,Shoes Model 6,38823,6,35,151409.7,134128.59,"$17,281.11",Net Banking,6,3,Yes
ORD108831,13-Feb-24,14-Feb-24,C1003,Customer 4,Returning,18-25,Female,Gurugram,Haryana,North,Executive 19,P1089,Fashion,Shoes,Shoes Model 1,17673,9,20,127245.6,82085.94,"$45,159.66",Credit Card,12,3,Yes
ORD108939,06-Feb-25,16-Feb-25,C1034,Customer 35,Returning,18-25,Female,Ranchi,Jharkhand,East,Executive 14,P1090,Fashion,Shoes,Shoes Model 2,31988,2,0,63976,56463.34,"$7,512.66",Credit Card,6,3,Yes
ORD109135,29-Mar-25,08-Apr-25,C1043,Customer 44,Returning,26-35,Female,Coimbatore,Tamil Nadu,South,Executive 11,P1091,Fashion,Shoes,Shoes Model 3,8962,5,20,35848,38087.07,"($2,239.07)",Credit Card,12,3,Yes
ORD109184,24-Apr-24,01-May-24,C1031,Customer 32,New,18-25,Male,Guwahati,Assam,East,Executive 20,P1094,Fashion,Shoes,Shoes Model 6,20375,4,40,48900,69675.72,"($20,775.72)",Credit Card,9,3,No
ORD109348,14-Jun-25,20-Jun-25,C1036,Customer 37,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 19,P1092,Fashion,Shoes,Shoes Model 4,6695,6,50,20085,22765.14,"($2,680.14)",Net Banking,11,3,No
ORD109382,02-Jul-25,06-Jul-25,C1022,Customer 23,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 8,P1090,Fashion,Shoes,Shoes Model 2,35484,6,10,191613.6,160771.61,"$30,841.99",UPI,3,3,No
ORD109457,09-Dec-25,18-Dec-25,C1006,Customer 7,Returning,26-35,Female,Ranchi,Jharkhand,East,Executive 12,P1093,Fashion,Shoes,Shoes Model 5,41302,6,15,210640.2,221774.7,"($11,134.5)",Cash,5,3,Yes
ORD109550,28-May-24,05-Jun-24,C1049,Customer 50,Returning,36-45,Female,Noida,Uttar Pradesh,North,Executive 17,P1093,Fashion,Shoes,Shoes Model 5,5444,8,25,32664,36399.2,"($3,735.2)",Cash,10,3,No
ORD109561,22-Feb-24,27-Feb-24,C1042,Customer 43,Returning,36-45,Male,Patna,Bihar,East,Executive 2,P1089,Fashion,Shoes,Shoes Model 1,168,1,10,151.2,116.68,$34.52,Cash,10,3,Yes
ORD109607,01-Apr-25,03-Apr-25,C1008,Customer 9,Returning,36-45,Male,Noida,Uttar Pradesh,North,Executive 2,P1095,Fashion,Shoes,Shoes Model 7,38799,1,35,25219.35,32752.55,"($7,533.2)",Cash,8,3,Yes
ORD109849,17-Nov-25,25-Nov-25,C1015,Customer 16,Returning,18-25,Male,Mumbai,Maharashtra,West,Executive 13,P1095,Fashion,Shoes,Shoes Model 7,38925,7,40,163485,154677.78,"$8,807.22",Credit Card,12,3,No
ORD109916,13-Mar-24,14-Mar-24,C1029,Customer 30,Returning,36-45,Female,New Delhi,Delhi,North,Executive 12,P1095,Fashion,Shoes,Shoes Model 7,30399,3,15,77517.45,71073.09,"$6,444.36",Credit Card,2,3,No
ORD100003,16-Feb-24,20-Feb-24,C1049,Customer 50,Returning,18-25,Male,Surat,Gujarat,West,Executive 9,P1117,Fashion,Jacket,Jacket Model 5,41760,6,10,225504,167018.64,"$58,485.36",Credit Card,11,3,Yes
ORD100007,27-Nov-25,29-Nov-25,C1043,Customer 44,Returning,36-45,Male,Noida,Uttar Pradesh,North,Executive 6,P1117,Fashion,Jacket,Jacket Model 5,312,5,40,936,1314.9,($378.9),UPI,11,3,Yes
ORD100045,07-Nov-25,09-Nov-25,C1010,Customer 11,New,26-35,Male,Hyderabad,Telangana,South,Executive 14,P1116,Fashion,Jacket,Jacket Model 4,45278,10,35,294307,285734.37,"$8,572.63",Credit Card,5,3,No
ORD100052,25-Oct-25,28-Oct-25,C1031,Customer 32,Returning,36-45,Female,Guwahati,Assam,East,Executive 8,P1117,Fashion,Jacket,Jacket Model 5,36227,3,30,76076.7,63662.58,"$12,414.12",Credit Card,2,3,No
ORD100053,14-Dec-24,23-Dec-24,C1017,Customer 18,New,36-45,Female,Raipur,Chhattisgarh,West,Executive 5,P1115,Fashion,Jacket,Jacket Model 3,35396,8,25,212376,183945.36,"$28,430.64",Net Banking,8,3,Yes
ORD100118,08-Feb-25,14-Feb-25,C1049,Customer 50,New,36-45,Male,Lucknow,Uttar Pradesh,North,Executive 12,P1114,Fashion,Jacket,Jacket Model 2,43089,5,35,140039.25,128468.57,"$11,570.68",Cash,9,3,Yes
ORD100185,18-Apr-24,21-Apr-24,C1028,Customer 29,Returning,36-45,Female,Surat,Gujarat,West,Executive 7,P1116,Fashion,Jacket,Jacket Model 4,20305,8,20,129952,143534.74,"($13,582.74)",UPI,3,3,Yes
ORD100389,06-Jul-25,09-Jul-25,C1034,Customer 35,Returning,18-25,Male,Gurugram,Haryana,North,Executive 5,P1118,Fashion,Jacket,Jacket Model 6,21085,3,0,63255,59242.58,"$4,012.42",Cash,11,3,No
ORD100405,29-Dec-24,05-Jan-25,C1027,Customer 28,New,26-35,Female,Surat,Gujarat,West,Executive 4,P1120,Fashion,Jacket,Jacket Model 8,7329,9,10,59364.9,47697.53,"$11,667.37",Cash,12,3,Yes
ORD100639,03-Aug-25,08-Aug-25,C1014,Customer 15,New,26-35,Male,Surat,Gujarat,West,Executive 11,P1116,Fashion,Jacket,Jacket Model 4,32256,6,40,116121.6,119180.01,"($3,058.41)",Net Banking,5,3,No
ORD100660,13-Jul-24,17-Jul-24,C1036,Customer 37,Returning,36-45,Female,Visakhapatnam,Andhra Pradesh,South,Executive 3,P1113,Fashion,Jacket,Jacket Model 1,28117,7,5,186978.05,148818.5,"$38,159.55",Credit Card,9,3,Yes
ORD100708,31-Jul-25,03-Aug-25,C1009,Customer 10,Returning,26-35,Female,Panaji,Goa,West,Executive 16,P1119,Fashion,Jacket,Jacket Model 7,13903,6,10,75076.2,47874.19,"$27,202.01",Net Banking,1,3,No
ORD100714,27-Jun-25,29-Jun-25,C1038,Customer 39,New,26-35,Female,New Delhi,Delhi,North,Executive 18,P1114,Fashion,Jacket,Jacket Model 2,32218,5,5,153035.5,120987.82,"$32,047.68",Net Banking,11,3,Yes
ORD100848,13-Feb-24,19-Feb-24,C1026,Customer 27,Returning,46-60,Female,Gurugram,Haryana,North,Executive 15,P1116,Fashion,Jacket,Jacket Model 4,10106,3,30,21222.6,20883.61,$338.99,UPI,3,3,No
ORD100915,29-Dec-25,07-Jan-26,C1017,Customer 18,New,18-25,Male,Panaji,Goa,West,Executive 1,P1115,Fashion,Jacket,Jacket Model 3,26538,6,50,79614,112595.04,"($32,981.04)",Cash,5,3,Yes
ORD101057,31-Jan-24,04-Feb-24,C1007,Customer 8,New,36-45,Male,Kolkata,West Bengal,East,Executive 6,P1113,Fashion,Jacket,Jacket Model 1,16760,7,30,82124,81720.89,$403.11,Credit Card,2,3,Yes
ORD101156,22-May-25,31-May-25,C1022,Customer 23,New,26-35,Male,Coimbatore,Tamil Nadu,South,Executive 18,P1115,Fashion,Jacket,Jacket Model 3,6154,9,20,44308.8,35627.1,"$8,681.7",Credit Card,6,3,Yes
ORD101306,14-Sep-24,22-Sep-24,C1031,Customer 32,New,26-35,Female,Kochi,Kerala,South,Executive 2,P1115,Fashion,Jacket,Jacket Model 3,27574,9,5,235757.7,224553.41,"$11,204.29",UPI,3,3,Yes
ORD101584,21-Jan-24,24-Jan-24,C1016,Customer 17,New,46-60,Female,New Delhi,Delhi,North,Executive 19,P1116,Fashion,Jacket,Jacket Model 4,23921,4,35,62194.6,88539.83,"($26,345.23)",Cash,1,3,No
ORD101665,03-Feb-24,08-Feb-24,C1031,Customer 32,Returning,46-60,Male,Kolkata,West Bengal,East,Executive 9,P1117,Fashion,Jacket,Jacket Model 5,48153,9,25,325032.75,249385.42,"$75,647.33",Net Banking,5,3,Yes
ORD101705,16-Aug-24,22-Aug-24,C1017,Customer 18,Returning,36-45,Male,Gurugram,Haryana,North,Executive 12,P1120,Fashion,Jacket,Jacket Model 8,14124,10,25,105930,80258.48,"$25,671.52",Credit Card,9,3,No
ORD101901,29-Apr-24,05-May-24,C1013,Customer 14,New,46-60,Female,Kolkata,West Bengal,East,Executive 13,P1118,Fashion,Jacket,Jacket Model 6,1487,3,35,2899.65,3216.16,($316.51),Net Banking,2,3,No
ORD101935,02-Apr-24,10-Apr-24,C1000,Customer 1,Returning,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 11,P1115,Fashion,Jacket,Jacket Model 3,26644,2,15,45294.8,27626.06,"$17,668.74",Cash,10,3,No
ORD101965,05-Oct-24,12-Oct-24,C1027,Customer 28,Returning,36-45,Female,Kolkata,West Bengal,East,Executive 18,P1113,Fashion,Jacket,Jacket Model 1,36085,1,25,27063.75,20165.94,"$6,897.81",UPI,11,3,No
ORD102064,22-Feb-24,27-Feb-24,C1021,Customer 22,Returning,46-60,Female,Patna,Bihar,East,Executive 12,P1118,Fashion,Jacket,Jacket Model 6,33026,7,40,138709.2,186020.74,"($47,311.54)",UPI,6,3,Yes
ORD102127,27-Dec-24,01-Jan-25,C1043,Customer 44,Returning,36-45,Male,Ahmedabad,Gujarat,West,Executive 6,P1113,Fashion,Jacket,Jacket Model 1,49199,6,50,147597,203802,"($56,205)",Net Banking,4,3,Yes
ORD102280,02-Feb-24,12-Feb-24,C1015,Customer 16,Returning,46-60,Female,Guwahati,Assam,East,Executive 15,P1117,Fashion,Jacket,Jacket Model 5,15839,7,25,83154.75,93616.74,"($10,461.99)",Net Banking,7,3,No
ORD102438,25-Aug-24,01-Sep-24,C1027,Customer 28,Returning,26-35,Female,Panaji,Goa,West,Executive 17,P1116,Fashion,Jacket,Jacket Model 4,19724,9,50,88758,143319.15,"($54,561.15)",Cash,11,3,No
ORD102448,17-Nov-25,19-Nov-25,C1047,Customer 48,Returning,46-60,Female,Ahmedabad,Gujarat,West,Executive 15,P1114,Fashion,Jacket,Jacket Model 2,21037,4,50,42074,62944.01,"($20,870.01)",Net Banking,3,3,No
ORD102523,11-Aug-25,16-Aug-25,C1025,Customer 26,New,36-45,Female,Kochi,Kerala,South,Executive 1,P1113,Fashion,Jacket,Jacket Model 1,32099,1,0,32099,20684.37,"$11,414.63",Credit Card,6,3,Yes
ORD102564,01-Sep-25,06-Sep-25,C1015,Customer 16,New,46-60,Male,Hyderabad,Telangana,South,Executive 12,P1113,Fashion,Jacket,Jacket Model 1,34775,2,20,55640,54189.59,"$1,450.41",Credit Card,6,3,Yes
ORD102663,25-Mar-24,26-Mar-24,C1008,Customer 9,Returning,26-35,Male,Indore,Madhya Pradesh,West,Executive 5,P1114,Fashion,Jacket,Jacket Model 2,49377,8,35,256760.4,207260.66,"$49,499.74",Cash,10,3,Yes
ORD102669,13-Aug-25,17-Aug-25,C1046,Customer 47,Returning,18-25,Female,Hyderabad,Telangana,South,Executive 17,P1119,Fashion,Jacket,Jacket Model 7,47544,4,30,133123.2,96754.18,"$36,369.02",UPI,6,3,Yes
ORD102811,10-Apr-25,12-Apr-25,C1003,Customer 4,New,46-60,Male,Hyderabad,Telangana,South,Executive 19,P1120,Fashion,Jacket,Jacket Model 8,24902,7,10,156882.6,96008.98,"$60,873.62",Cash,2,3,Yes
ORD102845,14-Aug-25,19-Aug-25,C1000,Customer 1,Returning,36-45,Female,Ludhiana,Punjab,North,Executive 4,P1117,Fashion,Jacket,Jacket Model 5,20719,1,25,15539.25,14204.29,"$1,334.96",Net Banking,6,3,Yes
ORD103034,31-Aug-25,03-Sep-25,C1000,Customer 1,Returning,36-45,Male,Ludhiana,Punjab,North,Executive 18,P1120,Fashion,Jacket,Jacket Model 8,1012,4,10,3643.2,2333.78,"$1,309.42",Net Banking,8,3,Yes
ORD103085,06-Jun-24,13-Jun-24,C1009,Customer 10,New,46-60,Male,Ludhiana,Punjab,North,Executive 13,P1117,Fashion,Jacket,Jacket Model 5,44231,5,40,132693,182500.56,"($49,807.56)",Credit Card,11,3,Yes
ORD103112,01-Sep-25,07-Sep-25,C1016,Customer 17,Returning,36-45,Female,Bhubaneswar,Odisha,East,Executive 15,P1119,Fashion,Jacket,Jacket Model 7,47087,2,15,80047.9,76237.6,"$3,810.3",Net Banking,2,3,Yes
ORD103308,09-May-25,16-May-25,C1008,Customer 9,New,18-25,Male,New Delhi,Delhi,North,Executive 12,P1117,Fashion,Jacket,Jacket Model 5,49783,10,25,373372.5,332614.86,"$40,757.64",UPI,1,3,No
ORD103390,24-May-24,27-May-24,C1013,Customer 14,New,26-35,Female,Hyderabad,Telangana,South,Executive 7,P1116,Fashion,Jacket,Jacket Model 4,36551,4,30,102342.8,106816.69,"($4,473.89)",UPI,3,3,No
