Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Type,Age_Group,Gender,City,State,Region,Sales_Executive,Product_ID,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount (%),Sales,Cost,Profit,Payment_Mode,Delivery_Days,Customer_Rating,Returned
ORD100117,2024-09-09,2024-09-14,C1035,Customer 36,Returning,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 16,P1082,Fashion,Shirt,Shirt Model 2,31544,6,40,113558.4,174154.14,-60595.74,Cash,5,1,No
ORD100118,2025-02-08,2025-02-14,C1049,Customer 50,New,36-45,Male,Lucknow,Uttar Pradesh,North,Executive 12,P1114,Fashion,Jacket,Jacket Model 2,43089,5,35,140039.25,128468.57,11570.68,Cash,9,3,Yes
ORD100119,2024-04-21,2024-05-01,C1047,Customer 48,New,26-35,Male,Panaji,Goa,West,Executive 8,P1014,Electronics,Mobile,Mobile Model 6,6666,7,25,34996.5,38394.01,-3397.51,UPI,11,2,Yes
ORD100120,2025-07-17,2025-07-20,C1026,Customer 27,Returning,46-60,Male,Noida,Uttar Pradesh,North,Executive 10,P1166,Sports,Football,Football Model 6,3977,2,50,3977,4808.19,-831.19,UPI,3,4,Yes
ORD100121,2024-02-07,2024-02-14,C1031,Customer 32,New,36-45,Male,Mumbai,Maharashtra,West,Executive 19,P1155,Grocery,Coffee,Coffee Model 3,7132,6,20,34233.6,30145.13,4088.47,Net Banking,3,5,No
ORD100122,2024-10-06,2024-10-10,C1007,Customer 8,Returning,26-35,Female,Indore,Madhya Pradesh,West,Executive 1,P1189,Sports,Tennis Racket,Tennis Racket Model 5,22192,5,50,55480,89154.2,-33674.2,Credit Card,3,5,No
ORD100123,2025-03-13,2025-03-22,C1020,Customer 21,New,46-60,Male,Hyderabad,Telangana,South,Executive 16,P1083,Fashion,Shirt,Shirt Model 3,16356,1,20,13084.8,11001.18,2083.62,Net Banking,5,3,No
ORD100124,2025-08-19,2025-08-29,C1000,Customer 1,Returning,36-45,Male,Bengaluru,Karnataka,South,Executive 15,P1079,Furniture,Bed,Bed Model 7,10567,7,40,44381.4,67711.05,-23329.65,Cash,12,1,No
ORD100125,2025-01-11,2025-01-21,C1014,Customer 15,New,26-35,Female,New Delhi,Delhi,North,Executive 20,P1096,Fashion,Shoes,Shoes Model 8,27352,9,35,160009.2,206979.96,-46970.76,Credit Card,4,5,Yes
ORD100126,2025-06-22,2025-06-30,C1033,Customer 34,Returning,18-25,Male,Bengaluru,Karnataka,South,Executive 19,P1138,Grocery,Snacks,Snacks Model 2,9920,3,25,22320,26323.28,-4003.28,Net Banking,2,2,No
ORD100127,2024-04-03,2024-04-12,C1028,Customer 29,New,46-60,Male,Panaji,Goa,West,Executive 15,P1145,Grocery,Tea,Tea Model 1,3883,9,35,22715.55,28053.55,-5338,Cash,12,1,No
ORD100128,2024-09-17,2024-09-18,C1047,Customer 48,New,18-25,Male,Bhubaneswar,Odisha,East,Executive 3,P1139,Grocery,Snacks,Snacks Model 3,4048,2,35,5262.4,4163.62,1098.78,Net Banking,3,2,No
ORD100129,2025-01-18,2025-01-25,C1028,Customer 29,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 12,P1031,Electronics,Monitor,Monitor Model 7,11796,9,30,74314.8,78346.82,-4032.02,Credit Card,1,1,No
ORD100130,2025-04-19,2025-04-28,C1027,Customer 28,Returning,26-35,Male,Patna,Bihar,East,Executive 5,P1071,Furniture,Cabinet,Cabinet Model 7,12452,2,0,24904,21523.66,3380.34,Net Banking,10,1,Yes
ORD100131,2024-07-30,2024-08-01,C1006,Customer 7,New,46-60,Male,Jaipur,Rajasthan,North,Executive 13,P1113,Fashion,Jacket,Jacket Model 1,15457,9,15,118246.05,116781.69,1464.36,UPI,3,5,No
ORD100132,2024-08-27,2024-09-06,C1020,Customer 21,Returning,26-35,Female,New Delhi,Delhi,North,Executive 14,P1077,Furniture,Bed,Bed Model 5,18132,1,40,10879.2,16805.36,-5926.16,Credit Card,11,4,No
ORD100133,2024-02-18,2024-02-24,C1041,Customer 42,Returning,36-45,Female,Bhubaneswar,Odisha,East,Executive 10,P1097,Fashion,Jeans,Jeans Model 1,12150,9,35,71077.5,66532.44,4545.06,Credit Card,5,2,No
ORD100134,2024-02-29,2024-03-09,C1026,Customer 27,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 7,P1085,Fashion,Shirt,Shirt Model 5,42482,2,35,55226.6,74871.13,-19644.53,UPI,9,2,Yes
ORD100135,2024-10-01,2024-10-08,C1043,Customer 44,New,18-25,Male,Raipur,Chhattisgarh,West,Executive 16,P1054,Furniture,Table,Table Model 6,21921,5,0,109605,65249.34,44355.66,Credit Card,12,1,No
ORD100136,2024-09-05,2024-09-15,C1045,Customer 46,New,46-60,Male,Ranchi,Jharkhand,East,Executive 10,P1098,Fashion,Jeans,Jeans Model 2,30656,9,25,206928,176244.72,30683.28,Cash,9,4,No
ORD100137,2024-04-10,2024-04-18,C1048,Customer 49,Returning,26-35,Female,Kochi,Kerala,South,Executive 2,P1145,Grocery,Tea,Tea Model 1,14601,3,0,43803,27041.71,16761.29,Net Banking,5,2,Yes
ORD100138,2024-12-03,2024-12-07,C1024,Customer 25,New,46-60,Female,Bhopal,Madhya Pradesh,West,Executive 16,P1118,Fashion,Jacket,Jacket Model 6,11125,6,10,60075,37579,22496,Net Banking,3,5,Yes
ORD100139,2025-06-20,2025-06-21,C1004,Customer 5,New,18-25,Female,New Delhi,Delhi,North,Executive 3,P1182,Sports,Yoga Mat,Yoga Mat Model 6,9997,1,15,8497.45,7273.62,1223.83,Cash,1,5,No
ORD100140,2025-11-06,2025-11-14,C1001,Customer 2,New,46-60,Male,Nagpur,Maharashtra,West,Executive 9,P1138,Grocery,Snacks,Snacks Model 2,18888,1,40,11332.8,16355.51,-5022.71,Net Banking,3,1,Yes
ORD100141,2025-06-20,2025-06-23,C1015,Customer 16,New,36-45,Female,Bhopal,Madhya Pradesh,West,Executive 3,P1096,Fashion,Shoes,Shoes Model 8,26709,8,50,106836,130221.02,-23385.02,Credit Card,5,,Yes
ORD100142,2024-04-05,2024-04-12,C1024,Customer 25,Returning,46-60,Male,Nagpur,Maharashtra,West,Executive 6,P1022,Electronics,Headphones,Headphones Model 6,32858,7,25,172504.5,173570.69,-1066.19,UPI,9,1,Yes
ORD100143,2024-08-04,2024-08-14,C1030,Customer 31,Returning,18-25,Male,Indore,Madhya Pradesh,West,Executive 6,P1081,Fashion,Shirt,Shirt Model 1,1126,4,50,2252,2544.25,-292.25,Net Banking,2,3,Yes
ORD100144,2025-07-31,2025-08-04,C1036,Customer 37,Returning,36-45,Female,New Delhi,Delhi,North,Executive 17,P1191,Sports,Tennis Racket,Tennis Racket Model 7,22766,1,5,21627.7,15860.84,5766.86,UPI,6,5,No
ORD100145,2024-11-30,2024-12-01,C1040,Customer 41,Returning,46-60,Female,Jaipur,Rajasthan,North,Executive 18,P1097,Fashion,Jeans,Jeans Model 1,28401,3,50,42601.5,67932.55,-25331.05,UPI,10,3,Yes
ORD100146,2025-12-31,2026-01-02,C1005,Customer 6,Returning,26-35,Female,New Delhi,Delhi,North,Executive 11,P1093,Fashion,Shoes,Shoes Model 5,7082,2,0,14164,13092.24,1071.76,Net Banking,6,3,Yes
ORD100147,2024-05-15,2024-05-17,C1011,Customer 12,Returning,46-60,Female,Ahmedabad,Gujarat,West,Executive 3,P1091,Fashion,Shoes,Shoes Model 3,36421,2,50,36421,56024.22,-19603.22,Cash,7,1,No
ORD100148,2025-13-45,2025-03-06,C1049,Customer 50,New,26-35,Male,Gurugram,Haryana,North,Executive 5,P1069,Furniture,Cabinet,Cabinet Model 5,19834,5,35,64460.5,56097.56,8362.94,Credit Card,7,3,No
ORD100149,2024-11-02,2024-11-10,C1004,Customer 5,Returning,36-45,Male,Guwahati,Assam,East,Executive 15,P1028,Electronics,Monitor,Monitor Model 4,8979,5,0,44895,41616.34,3278.66,Cash,10,4,No
ORD100150,2025-03-26,2025-04-01,C1027,Customer 28,New,36-45,Female,Visakhapatnam,Andhra Pradesh,South,Executive 16,P1081,Fashion,Shirt,Shirt Model 1,11741,7,25,61640.25,51872.46,9767.79,Net Banking,10,2,No
ORD100151,2025-01-20,2025-01-25,C1025,Customer 26,Returning,18-25,Male,Raipur,Chhattisgarh,West,Executive 18,P1007,Electronics,Laptop,Laptop Model 7,47758,8,15,324754.4,266415.03,58339.37,Cash,12,1,No
ORD100152,2025-11-20,2025-11-28,C1008,Customer 9,Returning,26-35,Female,New Delhi,Delhi,North,Executive 13,P1019,Electronics,Headphones,Headphones Model 3,29530,10,35,191945,225021.5,-33076.5,Net Banking,9,1,No
ORD100153,2025-12-19,2025-12-28,C1038,Customer 39,New,18-25,Male,Ludhiana,Punjab,North,Executive 20,P1012,Electronics,Mobile,Mobile Model 4,37011,7,25,194307.75,242126.25,-47818.5,Net Banking,2,1,Yes
ORD100154,2024-09-21,2024-09-25,C1032,Customer 33,New,46-60,Female,Gurugram,Haryana,North,Executive 19,P1177,Sports,Yoga Mat,Yoga Mat Model 1,32898,3,25,74020.5,93657.27,-19636.77,Net Banking,2,3,No
ORD100155,2024-03-28,2024-03-30,C1046,Customer 47,New,36-45,Female,Kochi,Kerala,South,Executive 7,P1134,Grocery,Oil,Oil Model 6,31749,6,35,123821.1,103615.47,20205.63,Net Banking,6,1,No
ORD100156,2024-02-15,2024-02-17,C1001,Customer 2,Returning,18-25,Male,Jaipur,Rajasthan,North,Executive 18,P1041,Furniture,Chair,Chair Model 1,21791,9,30,137283.3,182647.23,-45363.93,Credit Card,7,2,Yes
ORD100157,2025-10-17,2025-10-24,C1025,Customer 26,New,26-35,Female,Raipur,Chhattisgarh,West,Executive 13,P1002,Electronics,Laptop,Laptop Model 2,46285,4,15,157369,115759.74,41609.26,UPI,10,1,Yes
ORD100158,2025-01-09,2025-01-15,C1012,Customer 13,Returning,18-25,Female,Guwahati,Assam,East,Executive 20,P1100,Fashion,Jeans,Jeans Model 4,40162,7,50,140567,155018.53,-14451.53,Cash,8,5,Yes
ORD100159,2025-11-20,2025-11-25,C1039,Customer 40,New,26-35,Female,Ahmedabad,Gujarat,West,Executive 10,P1030,Electronics,Monitor,Monitor Model 6,12096,6,10,65318.4,52971.13,12347.27,Net Banking,10,2,No
ORD100160,2025-03-09,2025-03-12,C1031,Customer 32,New,26-35,Female,Lucknow,Uttar Pradesh,North,Executive 6,P1081,Fashion,Shirt,Shirt Model 1,29656,10,0,296560,263785.67,32774.33,UPI,8,2,Yes
ORD100161,2025-01-28,2025-02-06,C1032,Customer 33,Returning,46-60,Female,Bhubaneswar,Odisha,East,Executive 16,P1043,Furniture,Chair,Chair Model 3,5517,10,0,55170,47343.94,7826.06,Credit Card,5,1,No
ORD100162,2024-08-18,2024-08-27,C1018,Customer 19,New,46-60,Female,Ranchi,Jharkhand,East,Executive 19,P1030,Electronics,Monitor,Monitor Model 6,17656,9,25,119178,118211.79,966.21,UPI,12,4,Yes
ORD100163,2025-03-11,2025-03-13,C1047,Customer 48,New,36-45,Male,Patna,Bihar,East,Executive 12,P1023,Electronics,Headphones,Headphones Model 7,28874,2,15,49085.8,34328.02,14757.78,Cash,12,5,No
ORD100164,2024-06-18,2024-06-28,C1008,Customer 9,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 18,P1072,Furniture,Cabinet,Cabinet Model 8,39215,9,10,317641.5,227870.41,89771.09,Cash,5,5,No
ORD100165,2025-06-10,2025-06-12,C1008,Customer 9,Returning,18-25,Female,New Delhi,Delhi,North,Executive 8,P1038,Electronics,Keyboard,Keyboard Model 6,46721,6,15,238277.1,236220.38,2056.72,Net Banking,8,2,No
ORD100166,2025-10-04,2025-10-11,C1024,Customer 25,Returning,18-25,Male,Gurugram,Haryana,North,Executive 12,P1117,Fashion,Jacket,Jacket Model 5,32084,6,50,96252,96466.24,-214.24,UPI,12,4,No
ORD100167,2024-03-05,2024-03-14,C1025,Customer 26,New,46-60,Male,Guwahati,Assam,East,Executive 11,P1073,Furniture,Bed,Bed Model 1,22235,9,50,100057.5,111817.74,-11760.24,Net Banking,6,1,Yes
ORD100168,2024-04-11,2024-04-19,C1001,Customer 2,New,26-35,Female,Patna,Bihar,East,Executive 14,P1052,Furniture,Table,Table Model 4,45227,3,20,108544.8,77547.1,30997.7,Cash,2,3,No
ORD100169,2024-03-25,2024-03-31,C1042,Customer 43,New,18-25,Female,Lucknow,Uttar Pradesh,North,Executive 14,P1168,Sports,Football,Football Model 8,6076,2,0,12152,7243.07,4908.93,UPI,3,5,Yes
ORD100170,2025-06-15,2025-06-23,C1000,Customer 1,New,36-45,Male,Bhubaneswar,Odisha,East,Executive 16,P1019,Electronics,Headphones,Headphones Model 3,15104,7,5,100441.6,87631.97,12809.63,UPI,2,3,No
ORD100171,2024-11-02,2024-11-05,C1024,Customer 25,New,26-35,Male,Panaji,Goa,West,Executive 20,P1167,Sports,Football,Football Model 7,10855,8,25,65130,71651.2,-6521.2,Credit Card,7,5,No
ORD100172,2024-08-10,2024-08-12,C1006,Customer 7,New,18-25,Female,Ludhiana,Punjab,North,Executive 11,P1036,Electronics,Keyboard,Keyboard Model 4,16338,5,5,77605.5,49967.74,27637.76,Cash,12,1,No
ORD100173,2024-07-29,2024-08-07,C1038,Customer 39,New,46-60,Female,Bengaluru,Karnataka,South,Executive 16,P1099,Fashion,Jeans,Jeans Model 3,7488,4,35,19468.8,23576.33,-4107.53,UPI,9,1,No
ORD100174,2024-11-20,2024-11-23,C1024,Customer 25,Returning,36-45,Male,Guwahati,Assam,East,Executive 1,P1151,Grocery,Tea,Tea Model 7,4525,1,20,3620,2701.81,918.19,UPI,7,5,No
ORD100175,2025-10-05,2025-10-14,C1049,Customer 50,Returning,46-60,Female,Chennai,Tamil Nadu,South,Executive 9,P1022,Electronics,Headphones,Headphones Model 6,20410,2,40,24492,37326.47,-12834.47,Credit Card,9,3,No
ORD100176,2025-08-23,2025-08-25,C1019,Customer 20,Returning,26-35,Male,Jaipur,Rajasthan,North,Executive 14,P1030,Electronics,Monitor,Monitor Model 6,29812,10,50,149060,156442.31,-7382.31,Credit Card,2,1,Yes
ORD100177,2025-12-19,2025-12-20,C1010,Customer 11,Returning,36-45,Female,Hyderabad,Telangana,South,Executive 5,P1192,Sports,Tennis Racket,Tennis Racket Model 8,17713,2,0,35426,23053.65,12372.35,Net Banking,5,5,Yes
ORD100178,2024-09-26,2024-10-06,C1040,Customer 41,New,46-60,Female,Panaji,Goa,West,Executive 2,P1128,Grocery,Rice,Rice Model 8,37251,3,25,83814.75,63787.44,20027.31,UPI,10,1,Yes
ORD100179,2025-06-05,2025-06-06,C1002,Customer 3,New,26-35,Male,Guwahati,Assam,East,Executive 13,P1039,Electronics,Keyboard,Keyboard Model 7,11828,1,40,7096.8,10188.66,-3091.86,Net Banking,4,3,Yes
ORD100180,2025-03-02,2025-03-08,C1017,Customer 18,New,36-45,Male,Panaji,Goa,West,Executive 6,P1058,Furniture,Sofa,Sofa Model 2,33901,1,30,23730.7,18002,5728.7,Net Banking,5,3,No
ORD100181,2024-03-29,2024-04-07,C1029,Customer 30,New,36-45,Male,Noida,Uttar Pradesh,North,Executive 20,P1063,Furniture,Sofa,Sofa Model 7,30503,6,50,91509,171549.36,-80040.36,Credit Card,12,5,Yes
ORD100182,2024-06-03,2024-06-04,C1026,Customer 27,New,26-35,Female,Mumbai,Maharashtra,West,Executive 1,P1195,Sports,Dumbbell,Dumbbell Model 3,43177,7,20,241791.2,165257.35,76533.85,Credit Card,7,4,Yes
ORD100183,2024-05-25,2024-05-30,C1005,Customer 6,New,26-35,Female,Ludhiana,Punjab,North,Executive 3,P1149,Grocery,Tea,Tea Model 5,6363,9,10,51540.3,45054.64,6485.66,Net Banking,2,5,Yes
ORD100184,2025-03-21,2025-03-24,C1015,Customer 16,Returning,36-45,Female,Gurugram,Haryana,North,Executive 11,P1116,Fashion,Jacket,Jacket Model 4,17922,4,5,68103.6,66282.7,1820.9,Credit Card,10,1,Yes
ORD100185,2024-04-18,2024-04-21,C1028,Customer 29,Returning,36-45,Female,Surat,Gujarat,West,Executive 7,P1116,Fashion,Jacket,Jacket Model 4,20305,8,20,129952,143534.74,-13582.74,UPI,3,3,Yes
ORD100186,2024-08-08,2024-08-14,C1009,Customer 10,New,26-35,Female,Gurugram,Haryana,North,Executive 10,P1067,Furniture,Cabinet,Cabinet Model 3,11494,1,30,8045.8,10167.25,-2121.45,Credit Card,2,4,Yes
ORD100187,2024-05-23,2024-05-25,C1000,Customer 1,New,26-35,Male,Kolkata,West Bengal,East,Executive 12,P1176,Sports,Cricket Bat,Cricket Bat Model 8,41407,2,50,41407,63249.48,-21842.48,UPI,1,1,Yes
ORD100188,2025-10-23,2025-10-31,C1008,Customer 9,New,36-45,Male,Mysuru,Karnataka,South,Executive 2,P1044,Furniture,Chair,Chair Model 4,37710,7,30,184779,190918.12,-6139.12,Net Banking,11,4,Yes
ORD100189,2024-12-28,2025-01-01,C1011,Customer 12,Returning,36-45,Female,New Delhi,Delhi,North,Executive 20,P1159,Grocery,Coffee,Coffee Model 7,40534,4,20,129708.8,117467.73,12241.07,Net Banking,1,1,No
ORD100190,2025-01-27,2025-01-30,C1026,Customer 27,New,26-35,Male,Gurugram,Haryana,North,Executive 16,P1140,Grocery,Snacks,Snacks Model 4,31863,6,50,95589,138809.94,-43220.94,Net Banking,5,2,Yes
ORD100191,2024-11-22,2024-12-02,C1014,Customer 15,New,36-45,Male,Guwahati,Assam,East,Executive 19,P1060,Furniture,Sofa,Sofa Model 4,10561,2,15,17953.7,16804.43,1149.27,Cash,9,1,Yes
ORD100192,2025-08-12,2025-08-19,C1022,Customer 23,New,26-35,Male,Raipur,Chhattisgarh,West,Executive 12,P1152,Grocery,Tea,Tea Model 8,1948,6,50,5844,8808.34,-2964.34,Credit Card,8,5,No
ORD100193,2024-06-28,2024-07-06,C1002,Customer 3,New,18-25,Male,Visakhapatnam,Andhra Pradesh,South,Executive 1,P1135,Grocery,Oil,Oil Model 7,31425,1,25,23568.75,28692.7,-5123.95,Credit Card,3,3,Yes
ORD100194,2024-11-27,2024-11-28,C1001,Customer 2,New,26-35,Male,Panaji,Goa,West,Executive 3,P1096,Fashion,Shoes,Shoes Model 8,46272,7,50,161952,176678.13,-14726.13,Cash,6,2,Yes
ORD100195,2025-03-23,2025-03-31,C1041,Customer 42,Returning,26-35,Female,Jaipur,Rajasthan,North,Executive 13,P1079,Furniture,Bed,Bed Model 7,48203,5,10,216913.5,139781.16,77132.34,UPI,12,5,No
ORD100196,2025-08-04,2025-08-05,C1011,Customer 12,Returning,26-35,Male,Guwahati,Assam,East,Executive 11,P1191,Sports,Tennis Racket,Tennis Racket Model 7,5199,4,25,15597,19591.31,-3994.31,Credit Card,11,1,No
ORD100197,2025-04-02,2025-04-03,C1016,Customer 17,New,26-35,Male,Ludhiana,Punjab,North,Executive 4,P1185,Sports,Tennis Racket,Tennis Racket Model 1,183,1,30,128.1,127.59,0.51,Net Banking,3,4,No
ORD100198,2025-01-22,2025-01-28,C1034,Customer 35,Returning,18-25,Female,Raipur,Chhattisgarh,West,Executive 6,P1116,Fashion,Jacket,Jacket Model 4,4930,1,20,3944,2509.54,1434.46,Cash,2,1,No
ORD100199,2024-06-23,2024-06-30,C1010,Customer 11,New,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 1,P1111,Fashion,Watch,Watch Model 7,42936,3,50,64404,115977.3,-51573.3,Credit Card,1,1,No
ORD100200,2024-07-29,2024-08-02,C1026,Customer 27,Returning,36-45,Female,Jaipur,Rajasthan,North,Executive 2,P1101,Fashion,Jeans,Jeans Model 5,37571,9,35,219790.35,192440.14,27350.21,Cash,1,4,Yes
ORD100201,2024-10-28,2024-11-07,C1030,Customer 31,New,18-25,Male,Kolkata,West Bengal,East,Executive 10,P1021,Electronics,Headphones,Headphones Model 5,31135,2,20,49816,53128.42,-3312.42,Net Banking,8,3,Yes
ORD100202,2025-10-19,2025-10-28,C1024,Customer 25,New,36-45,Female,Ludhiana,Punjab,North,Executive 15,P1012,Electronics,Mobile,Mobile Model 4,17355,8,35,90246,85876.76,4369.24,Cash,10,1,Yes
ORD100203,2025-12-14,2025-12-16,C1005,Customer 6,Returning,46-60,Male,Ranchi,Jharkhand,East,Executive 13,P1134,Grocery,Oil,Oil Model 6,27535,9,35,161079.75,187774.74,-26694.99,Credit Card,8,3,Yes
ORD100204,2025-02-08,2025-02-09,C1032,Customer 33,New,18-25,Female,Hyderabad,Telangana,South,Executive 7,P1050,Furniture,Table,Table Model 2,8369,1,30,5858.3,4479.64,1378.66,Net Banking,4,2,No
ORD100205,2024-11-23,2024-11-25,C1005,Customer 6,Returning,46-60,Female,Bhopal,Madhya Pradesh,West,Executive 1,P1180,Sports,Yoga Mat,Yoga Mat Model 4,40932,10,40,245592,348641.81,-103049.81,UPI,7,2,Yes
ORD100206,2025-08-03,2025-08-13,C1037,Customer 38,New,18-25,Male,Noida,Uttar Pradesh,North,Executive 14,P1068,Furniture,Cabinet,Cabinet Model 4,25203,8,50,100812,156063.62,-55251.62,UPI,3,3,No
ORD100207,2024-05-27,2024-06-06,C1038,Customer 39,Returning,18-25,Female,Kochi,Kerala,South,Executive 2,P1191,Sports,Tennis Racket,Tennis Racket Model 7,31243,5,25,117161.25,79529.81,37631.44,Cash,5,3,No
ORD100208,2025-12-13,2025-12-15,C1014,Customer 15,New,36-45,Female,Kochi,Kerala,South,Executive 14,P1155,Grocery,Coffee,Coffee Model 3,42407,2,15,72091.9,59265.69,12826.21,Net Banking,12,4,No
ORD100209,2024-02-27,2024-03-07,C1010,Customer 11,New,36-45,Female,New Delhi,Delhi,North,Executive 6,P1050,Furniture,Table,Table Model 2,13254,1,15,11265.9,6824.25,4441.65,UPI,6,2,No
ORD100210,2025-01-12,2025-01-20,C1032,Customer 33,Returning,18-25,Male,Jaipur,Rajasthan,North,Executive 16,P1153,Grocery,Coffee,Coffee Model 1,29335,3,35,57203.25,67244.28,-10041.03,Cash,6,2,No
ORD100211,2025-12-06,2025-12-08,C1018,Customer 19,New,46-60,Male,Hyderabad,Telangana,South,Executive 8,P1166,Sports,Football,Football Model 6,14852,4,20,47526.4,47123.28,403.12,UPI,11,1,No
ORD100212,2024-05-15,2024-05-18,C1038,Customer 39,New,26-35,Female,Visakhapatnam,Andhra Pradesh,South,Executive 9,P1109,Fashion,Watch,Watch Model 5,24772,6,35,96610.8,91170.78,5440.02,Net Banking,5,5,No
ORD100213,2025-08-21,2025-08-23,C1000,Customer 1,Returning,36-45,Female,Surat,Gujarat,West,Executive 3,P1087,Fashion,Shirt,Shirt Model 7,18219,6,20,87451.2,67503.16,19948.04,Cash,4,2,Yes
ORD100214,2024-02-28,2024-03-09,C1025,Customer 26,Returning,26-35,Male,Guwahati,Assam,East,Executive 9,P1108,Fashion,Watch,Watch Model 4,26615,7,0,186305,142031.6,44273.4,Credit Card,6,2,No
ORD100215,2025-11-18,2025-11-24,C1032,Customer 33,Returning,26-35,Male,Lucknow,Uttar Pradesh,North,Executive 16,P1033,Electronics,Keyboard,Keyboard Model 1,48656,5,40,145968,205161.23,-59193.23,Credit Card,11,3,Yes
ORD100216,2024-08-15,2024-08-21,C1014,Customer 15,Returning,46-60,Female,Ludhiana,Punjab,North,Executive 19,P1076,Furniture,Bed,Bed Model 4,30493,2,35,39640.9,31966.09,7674.81,UPI,8,2,Yes
ORD100217,2025-11-28,2025-12-05,C1033,Customer 34,Returning,46-60,Male,New Delhi,Delhi,North,Executive 7,P1088,Fashion,Shirt,Shirt Model 8,26916,10,35,174954,151927.6,23026.4,Credit Card,2,4,No
ORD100218,2025-10-08,2025-10-11,C1020,Customer 21,New,18-25,Female,Indore,Madhya Pradesh,West,Executive 6,P1148,Grocery,Tea,Tea Model 4,10483,8,5,79670.8,46815.63,32855.17,Net Banking,11,4,No
ORD100219,2025-03-15,2025-03-23,C1024,Customer 25,New,18-25,Male,Ludhiana,Punjab,North,Executive 11,P1194,Sports,Dumbbell,Dumbbell Model 2,34901,4,0,139604,112316.54,27287.46,Credit Card,4,3,No
ORD100220,2024-05-12,2024-05-14,C1024,Customer 25,Returning,26-35,Male,Mysuru,Karnataka,South,Executive 10,P1117,Fashion,Jacket,Jacket Model 5,47799,9,50,215095.5,316557.31,-101461.81,Net Banking,11,2,No
ORD100221,2025-05-16,2025-05-22,C1048,Customer 49,New,26-35,Female,Pune,Maharashtra,West,Executive 8,P1187,Sports,Tennis Racket,Tennis Racket Model 3,8698,4,0,34792,26628.47,8163.53,Credit Card,2,3,Yes
ORD100222,2025-01-19,2025-01-24,C1049,Customer 50,New,18-25,Male,Pune,Maharashtra,West,Executive 4,P1107,Fashion,Watch,Watch Model 3,29218,7,5,194299.7,152633.06,41666.64,Net Banking,12,2,Yes
ORD100223,2025-12-12,2025-12-13,C1019,Customer 20,Returning,18-25,Female,Visakhapatnam,Andhra Pradesh,South,Executive 14,P1027,Electronics,Monitor,Monitor Model 3,33627,10,5,319456.5,210914.61,108541.89,UPI,8,2,Yes
ORD100224,2024-09-26,2024-10-05,C1012,Customer 13,Returning,46-60,Female,Hyderabad,Telangana,South,Executive 18,P1128,Grocery,Rice,Rice Model 8,13711,8,25,82266,66419.09,15846.91,UPI,11,1,Yes
ORD100225,2025-08-10,2025-08-18,C1009,Customer 10,New,18-25,Male,Indore,Madhya Pradesh,West,Executive 15,P1076,Furniture,Bed,Bed Model 4,17409,8,,139272,75891.26,63380.74,Credit Card,1,3,No
ORD100226,2025-11-24,2025-11-30,C1027,Customer 28,New,18-25,Male,Pune,Maharashtra,West,Executive 6,P1085,Fashion,Shirt,Shirt Model 5,23530,8,50,94120,116847.95,-22727.95,UPI,6,3,Yes
ORD100227,2024-04-26,2024-05-03,C1025,Customer 26,Returning,36-45,Female,Guwahati,Assam,East,Executive 6,P1029,Electronics,Monitor,Monitor Model 5,8784,1,10,7905.6,4801.96,3103.64,Net Banking,10,4,Yes
ORD100228,2025-09-17,2025-09-24,C1049,Customer 50,Returning,18-25,Male,Guwahati,Assam,East,Executive 4,P1106,Fashion,Watch,Watch Model 2,28980,1,5,27531,17901.69,9629.31,Cash,1,5,Yes
ORD100229,2025-11-16,2025-11-22,C1033,Customer 34,New,46-60,Male,Guwahati,Assam,East,Executive 13,P1039,Electronics,Keyboard,Keyboard Model 7,36691,10,0,366910,185377.68,181532.32,Credit Card,9,4,No
